X,Y,area real,Soccer,Basketball,Tennis,Ruins,ArtInstall,NGO,Government,Diplomatic,Coworking,Company,ArtGallery,Restaurant,Hotel,Cafe,Worship,Museum,Theatre,Hospital,University,School,clusterID
3952757,4013745,10682,0,0,0,0,1,0,0,0,0,1,0,29,2,12,7,1,0,0,1,0,2
3952742,4013765,2142,0,0,0,0,1,0,0,0,0,1,0,29,2,12,7,2,0,0,1,0,2
3952818,4013761,1425,0,0,0,0,1,0,0,0,0,1,0,30,2,12,7,2,0,0,1,0,2
3952865,4013779,1261,0,0,0,0,1,0,0,0,0,1,0,31,3,12,7,2,0,0,1,0,2
3952754,4013788,9100,0,0,0,0,1,0,0,0,0,1,0,31,2,12,7,2,0,0,1,0,2
3952739,4013788,8670,0,0,0,0,1,0,0,0,0,1,0,30,1,12,7,2,0,0,1,0,2
3952619,4013774,4551,0,0,0,0,0,0,1,0,0,1,0,27,1,15,9,1,0,0,1,0,2
3952638,4013809,3741,0,0,0,0,0,0,0,0,0,1,0,29,3,15,8,2,0,0,2,0,2
3952479,4013772,3420,0,0,0,0,0,0,1,0,0,1,0,24,1,14,5,1,0,0,1,0,2
3953204,4013787,11288,1,1,0,0,2,0,0,0,0,2,1,27,3,10,7,1,0,0,0,0,2
3953210,4013804,9265,1,1,0,0,2,0,0,0,0,2,1,28,3,10,7,1,0,0,0,0,2
3952664,4013866,9779,0,0,0,0,1,0,0,0,0,1,0,28,3,15,8,2,0,0,2,0,2
3952736,4013830,8944,0,0,0,0,1,0,0,0,0,1,0,30,3,12,8,2,0,0,1,0,2
3952977,4013845,2968,0,0,0,0,2,0,0,1,0,1,1,36,2,11,8,2,0,0,1,0,2
3952855,4013928,4860,0,0,0,0,1,0,0,1,0,1,1,36,4,11,7,2,0,0,1,0,2
3952581,4013897,6240,0,0,0,0,0,0,1,0,0,1,0,27,3,13,10,2,0,0,2,0,2
3952577,4013877,5330,0,0,0,0,0,0,1,0,0,1,0,27,3,13,10,2,0,0,2,0,2
3953078,4013557,13671,1,1,0,0,1,1,0,0,0,1,1,28,3,11,9,1,0,1,0,0,2
3952666,4013575,8034,0,0,0,0,0,0,0,0,0,1,0,25,2,13,8,1,0,0,0,0,2
3952679,4013576,8160,0,0,0,0,0,0,0,0,0,1,0,25,2,13,8,1,0,0,0,0,2
3950188,4013535,8954,0,0,0,0,0,1,0,0,0,0,0,3,1,5,3,0,0,0,0,0,6
3950344,4013556,8398,0,0,0,0,0,1,0,0,0,0,0,4,0,4,4,0,0,0,0,0,8
3950385,4013568,6699,0,0,0,0,0,1,0,0,0,0,0,4,1,3,5,0,0,0,0,0,8
3950418,4013548,7130,0,0,0,0,0,1,0,0,0,0,0,5,1,3,5,0,0,0,0,0,8
3950399,4013538,7130,0,0,0,0,0,1,0,0,0,0,0,4,1,4,5,0,0,0,0,0,8
3950376,4013540,7104,0,0,0,0,0,1,0,0,0,0,0,4,0,4,4,0,0,0,0,0,8
3950369,4013518,6541,0,0,0,0,0,1,0,0,0,0,0,3,0,4,4,0,0,0,0,0,8
3950432,4013530,6870,0,0,0,0,0,1,0,0,0,0,0,5,1,2,5,0,0,0,0,0,8
3950337,4013515,6624,0,0,0,0,0,1,0,0,0,0,0,3,0,4,4,0,0,0,0,0,8
3950063,4013521,7920,0,0,0,0,0,1,0,0,0,0,0,3,1,5,1,0,0,0,0,0,6
3950500,4013574,5616,0,0,0,0,0,1,0,0,0,0,0,4,1,1,5,0,0,0,0,0,8
3950513,4013573,5125,0,0,0,0,0,1,0,0,0,0,0,3,1,0,5,0,0,0,0,0,8
3950356,4013616,7000,0,0,0,0,0,1,0,0,0,0,0,4,1,3,5,0,0,0,0,0,8
3950387,4013579,8050,0,0,0,0,0,1,0,0,0,0,0,4,1,3,5,0,0,0,0,0,8
3950053,4013647,9399,0,0,0,0,0,1,0,0,0,0,0,3,1,5,2,0,0,0,0,0,6
3950338,4013633,7812,0,0,0,0,0,1,0,0,0,0,0,4,1,4,5,0,0,0,0,0,8
3950134,4013686,10086,0,0,0,0,0,1,0,0,0,0,0,4,1,4,3,0,0,0,0,0,6
3950322,4013687,8954,0,0,0,0,0,1,0,0,0,0,0,4,1,4,4,0,0,0,0,0,8
3950140,4013762,8484,0,0,0,0,0,1,1,0,0,0,0,4,2,4,4,0,0,0,0,0,8
3950118,4013784,9072,0,0,0,0,0,1,1,0,0,0,0,4,3,4,4,0,0,0,0,0,8
3951947,4015315,1540,0,0,0,1,2,0,4,4,0,0,0,8,2,3,5,0,0,0,0,0,3
3951633,4015271,2914,0,0,0,0,3,0,3,1,0,0,0,6,3,2,3,0,0,0,0,0,0
3951542,4015528,1476,0,0,0,0,2,0,2,1,0,0,0,9,6,3,1,0,0,0,0,0,6
3951681,4015375,924,0,0,0,0,3,0,2,2,0,0,0,9,3,2,3,0,0,0,0,0,6
3951511,4011401,4047,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,6
3951808,4011411,4473,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,6
3951681,4011296,3933,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,6
3951690,4011439,5448,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
3951732,4011498,5681,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
3951745,4011494,5208,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
3951723,4011527,5175,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
3951715,4011502,5290,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
3951556,4011434,5152,2,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
3951497,4011404,3800,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,6
3951469,4011475,5160,3,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
3951943,4011582,5330,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,6
3951900,4011488,5136,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,1
3951778,4011579,5720,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
3951769,4011533,5400,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
3951753,4011540,5359,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
3951819,4011460,4752,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1
3951787,4011772,5382,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1
3951974,4011812,6399,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,1,0,6
3951841,4011712,5650,2,1,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,1
3951959,4011692,5564,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,6
3951912,4012010,6612,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,1,0,6
3951866,4012013,6048,2,0,0,0,1,0,0,0,0,0,0,4,0,0,3,0,0,1,1,0,6
3951823,4012010,6177,2,1,0,0,1,0,0,0,0,0,0,4,0,0,3,0,0,1,1,0,1
3951920,4011986,6021,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,6
3951898,4011968,6561,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,6
3951859,4011990,5724,2,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,6
3951902,4011987,6453,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,6
3951838,4012003,6020,2,0,0,0,1,0,0,0,0,0,0,4,0,0,3,0,0,1,1,0,6
3951909,4011919,6214,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,6
3951933,4011917,6396,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,6
3951955,4011916,5642,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,6
3951835,4011907,6720,2,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,1
3951876,4011901,6615,2,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,1
3951899,4011899,5925,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,6
3951592,4012189,4914,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,6
3951712,4012160,4940,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,6
3951883,4011989,6240,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,6
3952051,4011587,5697,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6
3951951,4011500,5424,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,6
3951996,4011560,5750,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6
3951983,4011540,6025,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6
3951964,4011542,5725,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6
3952036,4011557,6058,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6
3952138,4011781,6728,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6
3952013,4011830,5625,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6
3952027,4011829,5668,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6
3952061,4011824,6636,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6
3952089,4011624,5902,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6
3952091,4011642,5252,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6
3952083,4011724,7163,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6
3952024,4011728,7080,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6
3951990,4012030,6870,1,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,6
3952063,4011995,5928,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,6
3952079,4011993,6006,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,6
3952094,4011992,6084,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,6
3952110,4011990,6804,1,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,6
3951948,4012007,6525,1,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,6
3951966,4012006,6440,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,6
3951930,4012009,6328,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,6
3951956,4011983,5798,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,6
3951938,4011984,5772,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,6
3952129,4011920,5876,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,6
3952124,4011886,5800,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,6
3952056,4011927,5232,1,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,6
3951884,4012122,6384,1,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,6
3951919,4012112,6496,1,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,6
3951960,4012112,6748,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,6
3951975,4012224,5725,1,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,6
3951918,4012232,5175,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,6
3951961,4012189,4944,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,6
3951944,4012193,4968,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,6
3951926,4012198,5232,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,6
3951938,4012174,5016,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,6
3951953,4012169,5232,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,6
3951955,4012142,5589,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,6
3951806,4012197,4557,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6
3951777,4012203,4410,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6
3951856,4012233,4851,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,6
3951786,4012178,5145,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6
3951962,4012295,5082,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,6
3951946,4012297,4715,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,6
3951931,4012312,4862,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,6
3951909,4012342,4760,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,6
3951893,4012345,4960,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,6
3951877,4012349,4541,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,6
3951865,4012268,4242,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,6
3951939,4012284,5497,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,6
3951861,4012353,4579,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,6
3951425,4012284,4356,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
3951446,4012283,4617,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6
3951780,4012326,4906,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6
3951764,4012291,4160,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6
3951776,4012248,4520,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6
3951652,4012278,4465,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6
3951842,4012300,4256,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,6
3951712,4012242,4740,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,6
3951754,4014667,52,0,0,2,1,2,0,1,8,0,0,0,1,0,1,6,0,0,0,1,0,3
3951800,4014765,1596,0,0,2,1,2,0,4,10,0,0,0,2,0,0,7,0,0,0,0,0,3
3951776,4014755,2408,0,0,2,1,2,0,4,9,0,0,0,1,0,0,7,0,0,0,1,0,3
3951811,4014791,4088,0,0,2,1,2,0,4,10,0,0,0,2,0,0,7,0,0,0,0,0,3
3951823,4014792,3360,0,0,2,1,2,0,5,10,0,0,0,2,0,0,7,0,0,0,0,0,3
3951793,4014939,3540,0,0,1,1,4,0,5,11,0,0,0,1,0,1,7,0,0,0,0,0,3
3951754,4014984,4020,0,0,1,1,4,0,4,11,0,0,0,1,0,1,6,0,0,0,0,0,3
3951766,4015066,1740,0,0,1,1,3,0,4,10,0,0,0,2,0,1,8,0,0,0,0,0,3
3952289,4014336,1518,0,0,0,2,1,0,5,2,0,0,0,9,3,5,8,1,0,0,1,0,8
3952167,4014405,4420,0,0,0,2,2,0,5,4,0,0,0,2,1,2,8,0,0,0,1,0,3
3952198,4014396,1534,0,0,0,2,2,0,5,2,0,0,0,6,2,2,9,0,0,0,1,0,8
3952861,4012826,9310,0,0,3,0,0,2,1,1,0,0,1,7,1,0,5,0,0,0,3,0,8
3952521,4012830,4064,0,0,1,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,6
3952418,4012828,4768,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,6
3952354,4012837,3379,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,6
3952519,4012839,4096,0,0,1,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,6
3952895,4012879,6272,0,0,2,0,0,2,1,1,0,0,1,6,2,0,5,0,0,0,3,0,8
3952843,4012876,6762,0,0,1,0,0,2,1,1,0,0,1,7,2,0,5,0,0,0,2,0,8
3952835,4012876,6956,0,0,1,0,0,2,1,1,0,0,1,8,2,0,5,0,0,0,2,0,8
3952458,4012956,3596,0,0,0,0,0,0,0,0,0,0,0,7,0,1,6,0,0,0,0,0,8
3952254,4012933,6119,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,6
3952379,4013026,4619,0,0,0,0,0,0,0,0,0,0,0,7,0,1,6,0,0,0,0,0,8
3952252,4013001,7719,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,8
3952242,4012972,5880,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,6
3952218,4012991,5656,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6
3952208,4013006,5908,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6
3952157,4013025,3744,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,8
3952154,4013125,5624,0,0,0,0,0,1,0,0,0,0,0,2,0,0,8,0,0,0,0,0,8
3952028,4013107,2990,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,8
3952089,4013107,3538,0,0,0,0,0,1,0,0,0,0,0,2,0,0,8,0,0,0,0,0,8
3952127,4013075,3030,0,0,0,0,0,1,0,0,0,0,0,3,0,0,8,0,0,0,0,0,8
3952163,4013084,3424,0,0,0,0,0,1,0,0,0,0,0,4,0,0,8,0,0,0,0,0,8
3952204,4013072,3745,0,0,0,0,0,1,0,0,0,0,0,5,0,0,8,0,0,0,0,0,8
3952196,4013074,5145,0,0,0,0,0,1,0,0,0,0,0,5,0,0,8,0,0,0,0,0,8
3952162,4013041,3132,0,0,0,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0,0,0,8
3952151,4013046,2916,0,0,0,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0,0,0,8
3952094,4013038,6266,0,0,0,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,8
3952443,4013202,13750,0,0,0,0,0,0,0,0,0,0,0,9,0,2,7,0,0,0,0,0,8
3952078,4013151,4847,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,8
3952091,4013148,3914,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,8
3952336,4013306,8255,0,0,0,0,0,0,0,0,0,0,0,6,0,2,6,0,0,0,0,0,8
3952051,4013260,6713,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,0,0,0,0,0,8
3952258,4013294,7104,0,0,0,0,0,1,0,0,0,0,0,5,0,2,8,0,0,0,0,0,8
3952327,4013344,9240,0,0,0,0,0,1,0,0,0,0,0,7,0,2,4,0,0,0,0,0,6
3952344,4013346,8908,0,0,0,0,0,0,0,0,0,0,0,8,0,2,5,0,0,0,0,0,6
3952370,4013408,11376,0,0,0,0,0,0,0,0,0,1,0,12,0,4,5,1,0,0,0,0,5
3952382,4013355,7770,0,0,0,0,0,0,0,0,0,1,0,10,0,2,5,1,0,0,0,0,5
3952259,4013372,7571,0,0,0,0,0,1,0,0,0,0,0,5,0,3,7,0,0,0,0,0,8
3952279,4013311,7930,0,0,0,0,0,1,0,0,0,0,0,5,0,2,7,0,0,0,0,0,8
3952173,4013333,5814,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,0,0,0,0,0,8
3952188,4013314,6160,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,0,0,0,0,0,8
3952356,4013481,10578,0,0,0,0,0,0,1,0,0,1,0,16,0,7,5,1,0,0,0,0,2
3952187,4013431,7820,0,0,0,0,0,1,1,0,0,0,0,5,0,4,7,0,0,0,0,0,8
3952321,4013542,8343,0,0,0,0,0,0,1,0,0,0,0,14,0,7,5,1,0,0,0,0,8
3952303,4013522,8295,0,0,0,0,0,1,1,0,0,0,0,10,0,7,5,1,0,0,0,0,8
3952336,4013530,11454,0,0,0,0,0,0,1,0,0,0,0,14,0,8,5,1,0,0,0,0,8
3952352,4013532,8787,0,0,0,0,0,0,1,0,0,1,0,16,0,9,5,1,0,0,0,0,2
3952368,4013548,9720,0,0,0,0,0,0,1,0,0,1,0,17,0,10,5,1,0,0,0,0,2
3951217,4015094,7245,0,0,1,0,1,1,1,2,2,1,3,3,6,2,3,1,0,3,1,0,7
3951117,4015099,10008,0,0,0,0,1,1,2,3,2,1,3,4,6,3,3,1,0,3,1,0,7
3951178,4015098,8307,0,0,0,0,1,1,2,3,2,1,3,4,6,2,3,1,0,3,1,0,7
3951081,4015045,9900,0,0,0,0,1,1,3,3,2,1,3,5,5,3,4,1,0,3,2,0,7
3951177,4015036,6969,0,0,1,0,1,1,1,3,2,1,3,3,5,2,4,1,0,3,1,0,7
3951286,4015046,7458,0,0,1,0,1,1,1,2,2,1,3,2,5,2,3,0,0,2,1,0,7
3951192,4015218,8073,0,0,0,0,1,0,2,2,1,1,2,4,8,3,3,0,0,3,1,0,7
3951174,4015212,9246,0,0,0,0,1,0,2,2,1,1,2,4,7,3,3,1,0,3,1,0,7
3951089,4015172,8856,0,0,0,0,1,1,2,3,2,1,3,4,8,3,3,1,0,3,2,0,7
3951104,4015167,9864,0,0,0,0,1,1,2,3,2,1,3,3,7,3,3,1,0,3,2,0,7
3951007,4015252,9240,0,0,0,0,2,1,1,2,0,1,2,5,8,3,4,1,1,3,2,0,7
3950993,4015254,8832,0,0,0,0,2,1,1,1,0,1,2,5,8,3,3,1,1,3,2,0,7
3951054,4015230,8763,0,0,0,0,2,1,1,2,1,1,2,5,8,3,4,1,1,3,2,0,7
3950978,4015233,7739,0,0,0,0,2,1,1,1,0,1,2,5,9,3,3,1,1,3,3,0,7
3951036,4015204,9030,0,0,0,0,2,1,1,2,1,1,2,4,9,3,4,1,1,3,2,0,7
3951081,4015319,7848,0,0,0,0,2,0,1,2,0,1,2,6,9,3,3,1,1,3,2,0,7
3950995,4015385,8487,0,0,0,0,2,0,1,1,0,1,2,6,10,4,2,1,1,3,1,0,7
3950784,4015414,8631,0,0,1,0,1,0,1,1,0,1,2,6,10,6,1,1,1,4,2,0,7
3950809,4015348,8296,0,0,1,0,1,0,1,1,0,1,2,6,10,6,2,1,1,4,2,0,7
3950998,4015277,9240,0,0,0,0,2,1,1,1,0,1,2,5,9,3,2,1,1,3,2,0,7
3951012,4015325,7910,0,0,0,0,2,0,1,2,0,1,2,6,9,3,2,1,1,3,2,0,7
3951118,4015502,6726,0,0,0,0,2,0,1,2,0,1,1,7,9,3,1,0,1,1,0,0,5
3951012,4015537,7728,0,0,0,0,2,0,1,1,0,1,1,7,10,4,1,0,1,1,0,0,5
3951018,4015486,7080,0,0,0,0,2,0,1,1,0,1,1,7,10,4,1,0,1,1,1,0,5
3950930,4015513,5886,0,0,0,0,1,0,1,1,0,1,1,6,10,4,1,0,1,1,1,0,5
3950889,4015506,7579,0,0,0,0,1,0,1,1,0,1,1,6,10,4,1,0,1,2,1,0,5
3950741,4015466,5700,0,0,1,0,1,0,1,1,0,1,1,5,9,7,1,0,1,3,2,0,7
3950938,4015448,8160,0,0,0,0,1,0,1,1,0,1,2,6,10,4,1,0,1,3,1,0,5
3950918,4015446,7316,0,0,0,0,1,0,1,1,0,1,2,6,10,4,1,0,1,3,1,0,5
3950752,4015418,6696,0,0,1,0,1,0,1,1,0,1,2,6,9,6,1,1,1,4,2,0,7
3951173,4015759,5109,0,0,0,0,0,0,0,0,0,1,0,7,9,4,0,0,0,0,0,0,5
3951016,4015627,6532,0,0,0,0,1,0,1,0,0,1,0,6,9,4,1,0,1,0,0,0,5
3950929,4015599,5586,0,0,0,0,1,0,1,0,0,1,0,6,10,4,1,0,1,1,1,0,5
3954687,4012954,3652,3,1,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1,0,1
3954442,4012924,4800,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,1,1,0,6
3954453,4012921,5208,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,1,1,0,6
3954354,4013006,6732,0,0,0,0,0,0,1,0,0,0,0,5,1,3,1,0,0,1,1,0,6
3954341,4013006,5662,0,0,0,0,0,0,1,0,0,0,0,5,1,4,1,0,0,1,1,0,6
3954371,4012999,5576,0,0,0,0,0,0,1,0,0,0,0,5,1,2,1,0,0,1,1,0,6
3954311,4013007,7954,0,0,0,0,0,0,1,0,0,0,0,5,1,5,2,0,0,1,1,0,6
3954324,4013007,6201,0,0,0,0,0,0,0,0,0,0,0,5,1,5,2,0,0,1,1,0,6
3954264,4012967,6640,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,1,1,0,6
3954291,4012980,5616,0,0,0,0,0,0,0,0,0,0,0,5,1,5,1,0,0,1,1,0,6
3954244,4013007,5986,0,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,1,1,0,6
3954264,4013018,8064,0,0,0,0,0,0,1,0,0,0,0,5,1,5,2,0,0,1,1,0,6
3954288,4012963,6612,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,1,1,0,6
3954487,4012928,4088,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,1,0,6
3954346,4013055,7400,0,0,0,0,0,0,2,0,0,0,0,6,1,4,2,0,0,1,1,0,6
3954353,4013040,5304,0,0,0,0,0,0,2,0,0,0,0,6,1,3,2,0,0,1,1,0,6
3954353,4013023,5143,0,0,0,0,0,0,1,0,0,0,0,6,1,3,1,0,0,1,1,0,6
3954313,4013024,6437,0,0,0,0,0,0,1,0,0,0,0,6,1,5,2,0,0,1,1,0,6
3954266,4013042,8471,0,0,0,0,0,0,1,0,0,0,0,6,1,5,2,0,0,1,1,0,6
3954265,4013030,8428,0,0,0,0,0,0,1,0,0,0,0,6,1,5,2,0,0,1,1,0,6
3954298,4013067,7880,0,0,0,0,0,0,1,0,0,0,0,6,1,5,2,0,0,1,1,0,6
3954518,4013026,3480,0,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,1,0,6
3954167,4013076,5040,0,0,0,0,0,0,1,0,0,0,0,5,1,5,1,0,0,1,1,0,6
3954233,4013083,5166,0,0,0,0,0,0,1,0,0,0,0,6,1,5,2,0,0,1,1,0,6
3954163,4013175,10149,0,0,0,0,0,0,2,0,0,0,0,13,1,7,2,0,0,1,1,0,0
3954099,4013140,7783,0,0,0,0,0,0,1,0,0,0,0,6,1,5,1,0,0,1,1,0,6
3954136,4013192,10335,0,0,0,0,0,0,2,0,0,0,0,12,1,8,2,0,0,1,1,0,0
3954124,4013178,7250,0,0,0,0,0,0,2,0,0,0,0,10,1,7,1,0,0,1,1,0,6
3954223,4013175,9282,0,0,0,0,0,0,2,0,0,0,0,13,1,7,2,0,0,1,1,0,0
3954220,4013162,9200,0,0,0,0,0,0,2,0,0,0,0,12,1,7,2,0,0,1,1,0,0
