X,Y,area real,Soccer,Basketball,Tennis,Ruins,ArtInstall,NGO,Government,Diplomatic,Coworking,Company,ArtGallery,Restaurant,Hotel,Cafe,Worship,Museum,Theatre,Hospital,University,School,ID,clusterID
3952639,4012084,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7440,3
3952484,4012248,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11774,3
3952476,4012171,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11809,3
3952433,4012230,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13528,3
3952477,4012155,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10194,3
3952562,4012140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10248,3
3952544,4012133,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8545,3
3952704,4012110,1484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12026,3
3952422,4012108,1296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,10338,3
3952416,4012299,1928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17128,3
3953070,4014533,3060,0,0,0,0,2,2,0,2,0,0,0,9,0,4,3,0,1,0,0,0,411012,5
3953015,4014597,2520,0,0,0,0,2,2,0,0,0,0,0,9,0,4,3,0,1,0,0,0,399945,5
3953025,4014574,204,0,0,0,0,2,2,0,0,0,0,0,9,0,4,3,0,1,0,0,0,388552,5
3953173,4014576,6000,0,0,0,0,2,2,0,2,0,0,1,12,0,5,3,0,1,0,0,0,571550,5
3953027,4014648,4218,0,0,0,0,2,2,0,0,0,0,0,10,0,5,3,0,1,0,0,0,434380,5
3953017,4014651,1221,0,0,0,0,2,2,0,0,0,0,0,11,0,4,3,0,1,0,0,0,434417,5
3953062,4014637,2993,0,0,0,0,2,2,0,0,0,0,0,13,0,5,3,0,1,0,0,0,481422,5
3953052,4014627,2379,0,0,0,0,2,2,0,0,0,0,0,11,0,5,3,0,1,0,0,0,458055,5
3953107,4014631,2596,0,0,0,0,2,2,0,0,0,0,0,15,0,4,3,0,1,0,0,0,517088,5
3953112,4014663,1170,0,0,0,0,2,2,0,0,0,0,0,15,0,5,3,0,1,0,0,0,528885,5
3952961,4014651,1044,0,0,0,0,2,2,0,0,0,0,0,8,0,3,3,0,1,0,0,0,423144,5
3953052,4014638,117,0,0,0,0,2,2,0,0,0,0,0,11,0,5,3,0,1,0,0,0,458445,5
3953003,4014685,2067,0,0,0,0,3,2,0,0,0,0,0,10,0,4,3,0,1,0,0,0,473109,5
3953007,4014690,1280,0,0,0,0,3,2,0,0,0,0,0,11,0,4,3,0,1,0,0,0,485280,5
3952977,4014683,2242,0,0,0,0,2,2,0,0,0,0,0,9,0,4,3,0,1,0,0,0,461092,5
3952938,4014706,1855,0,0,0,0,2,2,0,0,0,0,0,8,0,3,3,0,1,0,0,0,424795,5
3953008,4014681,2028,0,0,0,0,3,2,0,0,0,0,0,11,0,4,3,0,1,0,0,0,473382,5
3953016,4014684,2223,0,0,0,0,3,2,0,0,0,0,0,11,0,4,3,0,1,0,0,0,473421,5
3953183,4014687,5400,0,0,0,0,2,2,0,0,0,1,1,11,0,5,2,0,1,0,0,0,546435,5
3953235,4014704,1932,0,0,0,0,2,2,0,0,0,1,1,12,0,5,2,0,1,0,0,0,558670,5
3953236,4014696,4922,0,0,0,0,2,2,0,0,0,1,1,12,0,5,2,0,1,0,0,0,558716,5
3953180,4014748,3080,0,0,0,0,2,2,0,1,0,1,1,11,0,5,2,0,1,0,0,0,552552,5
3953187,4014750,1232,0,0,0,0,2,2,0,1,0,1,1,11,0,5,2,0,1,0,0,0,552596,5
3953239,4014744,1880,0,0,0,0,2,2,0,1,0,1,1,12,0,5,2,0,1,0,0,0,590602,5
3953167,4014748,3096,0,0,0,0,2,2,0,1,0,0,1,11,0,5,2,0,1,0,0,0,540381,5
3953181,4014859,2318,0,0,0,0,1,2,0,1,0,0,1,11,0,5,2,0,1,0,0,0,493544,5
3952924,4014938,784,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,213232,3
3952995,4014976,80,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,106624,3
3952985,4014964,90,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,119961,3
3952996,4014941,28,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,186620,3
3953228,4014944,1920,0,0,0,0,1,0,0,1,0,0,1,6,0,3,0,0,0,0,0,0,266800,3
3953227,4014932,725,0,0,0,0,1,0,0,1,0,0,1,8,0,4,0,0,0,0,0,0,333525,7
3953163,4014961,784,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,106752,3
3953232,4014921,1160,0,0,0,0,1,0,0,1,0,0,1,10,0,5,0,0,0,0,0,0,387034,7
3953012,4014988,873,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,123615,8
3953022,4014992,496,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,109888,8
3953020,4014982,656,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,109896,8
3953043,4015001,512,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,109928,8
3953062,4015011,280,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,96194,8
3952724,4014953,484,0,0,0,0,4,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,293722,7
3952628,4015027,23,0,0,0,0,2,0,0,0,0,0,0,6,1,0,4,1,0,0,0,0,310868,0
3952594,4014989,868,0,0,0,1,3,0,0,0,0,0,0,6,1,0,4,1,0,0,0,0,378504,0
3949643,4015557,2665,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196183,3
3950001,4015641,2100,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,151240,3
3950005,4015602,2904,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,181536,6
3953060,4013336,1744,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,83248,3
3952836,4013332,3136,0,0,0,0,0,1,0,0,0,1,0,5,1,4,1,0,0,0,0,0,148764,8
3952807,4013267,2838,0,0,0,0,0,1,0,0,0,0,0,5,1,2,2,0,0,0,0,0,117172,4
3953090,4013385,2040,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,95370,3
3952714,4013406,3024,0,0,0,0,0,0,0,0,0,1,0,9,1,4,1,1,0,0,0,0,160020,0
3952763,4013415,7250,0,0,0,0,0,0,0,0,0,1,0,7,1,6,2,1,0,0,0,0,165793,0
3952690,4013367,3094,0,0,0,0,0,0,0,0,0,1,0,8,1,4,2,0,0,0,0,0,148720,8
3952738,4013387,3640,0,0,0,0,0,0,0,0,0,1,0,9,1,4,2,0,0,0,0,0,160272,8
3952868,4013360,3224,0,0,0,0,0,0,0,0,0,1,0,4,1,4,1,0,0,0,0,0,149006,8
3952892,4013352,3267,0,0,0,0,0,1,0,0,0,1,0,4,1,4,1,0,0,0,0,0,154899,8
3952805,4013491,3060,0,0,0,0,0,0,0,0,0,1,0,10,1,9,1,1,0,0,0,0,218772,0
3952676,4013442,416,0,0,0,0,0,0,0,0,0,1,0,7,0,4,1,1,0,0,0,0,158366,0
3952696,4013440,3024,0,0,0,0,0,0,0,0,0,1,0,7,0,4,1,1,0,0,0,0,164484,0
3952726,4013443,4495,0,0,0,0,0,0,0,0,0,1,0,7,1,7,1,1,0,0,0,0,188883,0
3952738,4013441,1920,0,0,0,0,0,0,0,0,0,1,0,7,1,7,1,1,0,0,0,0,182820,0
3952646,4013571,544,0,0,0,0,0,0,0,0,0,1,0,11,0,6,1,1,0,0,0,0,201184,0
3953081,4013545,3190,0,0,0,0,0,0,0,0,0,1,0,5,0,6,1,0,0,0,0,0,139326,8
3953082,4013534,2728,0,0,0,0,0,0,0,0,0,1,0,5,0,6,1,0,0,0,0,0,139568,8
3952941,4013576,1656,0,0,0,0,0,0,0,0,0,1,0,13,0,8,0,1,0,0,0,0,230508,0
3952899,4013579,252,0,0,0,0,0,0,0,0,0,1,0,17,0,9,0,1,0,0,0,0,269010,0
3952647,4013544,3104,0,0,0,0,0,0,0,0,0,1,0,11,0,7,1,1,0,0,0,0,206016,0
3952708,4013558,2736,0,0,0,0,0,0,0,0,0,1,0,13,0,9,1,1,0,0,0,0,244948,0
3952715,4013530,3780,0,0,0,0,0,0,0,0,0,1,0,12,0,9,1,1,0,0,0,0,232128,0
3952750,4013539,1188,0,0,0,0,0,0,0,0,0,1,0,12,0,9,1,1,0,0,0,0,232200,0
3952719,4013646,4095,0,0,0,0,0,0,0,0,0,1,0,15,0,8,1,1,0,0,0,0,260754,0
3952677,4013639,2844,0,0,0,0,0,0,0,0,0,1,0,14,0,7,1,1,0,0,0,0,240768,0
3952729,4013638,2184,0,0,0,0,0,0,0,0,0,1,0,15,0,8,1,1,0,0,0,0,260871,0
3952731,4013630,2145,0,0,0,0,0,0,0,0,0,1,0,15,0,8,1,1,0,0,0,0,260910,0
3952680,4013642,1008,0,0,0,0,0,0,0,0,0,1,0,14,0,7,1,1,0,0,0,0,241200,0
3952716,4013638,1840,0,0,0,0,0,0,0,0,0,1,0,15,0,8,1,1,0,0,0,0,268040,0
3952666,4013591,760,0,0,0,0,0,0,0,0,0,1,0,14,0,9,1,1,0,0,0,0,254676,0
3952666,4013604,222,0,0,0,0,0,0,0,0,0,1,0,13,0,9,1,1,0,0,0,0,248048,0
3952981,4013588,1872,0,0,0,0,0,0,0,0,0,1,0,12,0,8,2,1,0,0,0,0,244764,0
3952897,4013591,1634,0,0,0,0,0,0,0,0,0,1,0,17,0,9,0,1,0,0,0,0,292400,0
3952929,4013583,3666,0,0,0,0,0,0,0,0,0,1,0,15,0,8,1,1,0,0,0,0,265278,0
3952799,4013670,164,0,0,0,0,0,0,0,0,0,1,0,16,0,8,1,1,0,0,0,0,294872,0
3953078,4013557,3381,0,0,0,0,0,0,0,0,0,1,0,6,0,6,1,0,0,0,0,0,351371,8
3952666,4013575,2886,0,0,0,0,0,0,0,0,0,1,0,13,0,9,1,1,0,0,0,0,570651,0
3952679,4013576,3040,0,0,0,0,0,0,0,0,0,1,0,13,0,9,1,1,0,0,0,0,586112,0
3950063,4013521,3520,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,106048,3
3951542,4015528,468,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,200031,3
3951787,4011772,2340,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10230,3
3951841,4011712,2034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10170,3
3951866,4012013,1296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8688,3
3951823,4012010,1278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8712,3
3951898,4011968,1701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10227,3
3951859,4011990,1272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8784,3
3951902,4011987,1434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8790,3
3951838,4012003,1290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8796,3
3951909,4011919,1673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10304,3
3951835,4011907,1920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11872,3
3951876,4011901,2205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13392,3
3951899,4011899,2133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13419,3
3951883,4011989,1440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92514,3
3952458,4012956,1488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,44856,4
3952379,4013026,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,33016,4
3952443,4013202,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,39488,3
3952442,4013285,774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,31830,3
3951081,4015319,1962,0,0,0,0,0,0,0,1,0,1,0,0,5,2,0,0,0,0,0,0,262710,8
3951118,4015502,2596,0,0,0,0,0,0,0,0,0,1,0,1,8,2,0,0,0,0,0,0,326480,8
3951012,4015537,3312,0,0,0,0,0,0,0,0,0,1,0,3,7,3,0,0,0,0,0,0,356304,8
3951018,4015486,2880,0,0,0,0,0,0,1,0,0,1,0,2,7,3,0,0,0,0,0,0,356496,8
3954425,4013230,4750,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,92929,6
3954424,4013212,2774,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,92986,6
3954320,4013325,2415,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,78990,6
3954356,4013369,4250,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,1,0,89573,6
3954363,4013422,2322,0,0,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,0,1,0,101790,6
3954339,4013402,3080,0,0,0,0,0,0,2,0,0,0,0,4,1,1,1,0,0,0,1,0,113120,6
3954352,4013404,3320,0,0,0,0,0,0,2,0,0,0,0,4,1,1,1,0,0,0,1,0,113140,6
3954361,4013394,3230,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,1,0,96186,6
3954375,4013400,3150,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,1,0,101862,6
3954633,4013528,2745,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,89880,4
3954639,4013498,2592,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,96032,4
3954323,4013519,3775,0,0,0,0,0,0,2,0,0,0,0,12,1,4,0,0,0,0,1,0,150600,1
3954409,4013501,2880,0,0,0,0,0,0,2,0,0,0,0,7,1,3,1,0,0,0,1,0,120780,1
3954433,4013549,3717,0,0,0,0,0,0,2,0,0,0,0,8,1,5,1,0,0,0,1,0,126987,1
3954433,4013568,4048,0,0,0,0,0,0,2,0,0,0,0,9,1,5,2,0,0,0,1,0,147982,1
3954475,4013645,4368,0,0,0,0,0,0,2,0,0,0,0,9,1,5,2,0,0,0,0,0,163728,1
3953957,4012546,2755,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,45049,1
3954499,4013712,2730,0,0,0,0,0,0,2,0,0,0,0,7,0,5,2,0,0,0,0,0,143073,1
3954704,4013747,2538,0,0,0,0,0,0,2,0,0,0,0,4,0,4,1,0,0,0,0,0,127926,1
3954708,4013769,2960,1,0,0,0,0,0,2,0,0,0,0,4,0,3,1,0,0,0,0,0,113728,1
3954702,4013733,3294,0,0,0,0,0,0,1,0,0,0,0,4,0,5,1,0,0,0,0,0,127962,1
3954747,4013752,2970,1,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,127980,1
3954706,4013758,2656,0,0,0,0,0,0,2,0,0,0,0,4,0,4,1,0,0,0,0,0,113872,1
3954690,4013743,2646,0,0,0,0,0,0,2,0,0,0,0,4,0,5,1,0,0,0,0,0,128466,1
3954426,4013772,4872,0,0,0,0,0,0,2,0,0,0,0,10,1,6,2,0,0,0,0,0,200144,1
3954535,4013771,2838,0,0,0,0,0,0,1,0,0,0,0,6,1,6,2,0,0,0,0,0,157520,1
3954787,4013823,2436,1,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,103656,1
3954790,4013811,2716,1,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,103670,1
3954774,4013809,2576,1,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,103922,1
3954575,4013784,3108,0,0,0,0,0,0,2,0,0,0,0,4,1,5,2,0,0,0,0,0,156135,1
3954807,4013864,2496,1,0,0,0,1,0,1,0,0,0,0,4,0,2,1,0,0,0,0,0,99723,1
3954527,4013863,3864,0,0,0,0,0,0,2,0,0,0,0,5,1,5,2,0,0,0,0,0,177514,1
3954714,4013899,3136,0,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,127248,1
3954742,4013932,2592,1,0,0,0,0,0,1,0,0,0,0,4,0,2,1,0,0,0,0,0,127280,1
3954559,4013950,3358,0,0,0,0,0,0,2,0,0,0,0,3,1,4,2,0,0,0,0,0,190739,1
3954568,4014113,2416,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,143728,8
3954552,4014113,2816,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,143744,8
3954550,4014094,2704,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,143760,8
3954444,4014081,2703,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,152932,4
3952290,4015190,1463,0,0,0,0,0,0,2,2,0,0,0,5,0,1,3,0,0,0,0,0,270408,1
3952447,4015304,1584,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,0,227728,4
3952425,4015308,1440,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,0,228080,4
3952521,4015402,980,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,146210,3
3949909,4014010,1225,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45560,3
3949893,4014055,1005,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,47290,3
3949974,4014084,3000,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,113556,3
3950000,4014105,3402,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,132524,1
3950003,4014089,3164,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,132538,1
3949856,4014310,4980,0,0,0,0,0,0,1,1,0,0,0,3,5,4,1,0,0,0,0,0,210860,1
3949806,4014306,2898,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1,0,0,0,0,0,147630,3
3949802,4014319,3234,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1,0,0,0,0,0,147644,3
3949893,4014333,5352,0,0,0,0,0,0,1,1,0,0,0,5,6,5,2,0,0,0,0,0,262200,1
3949869,4014392,6148,0,0,0,0,0,0,0,1,0,0,0,7,6,6,3,0,0,0,0,0,316970,7
3953045,4015055,308,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,94556,8
3953125,4015081,48,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,81150,8
3953128,4015084,12,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,81180,8
3953039,4015073,504,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,97146,8
3953121,4015100,372,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,83394,8
3949340,4013596,1953,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,61740,3
3949414,4013349,1050,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76035,3
3953538,4014594,5320,0,0,0,0,2,1,0,1,0,1,5,11,0,3,0,1,0,1,0,0,434796,2
3953538,4014630,4520,0,0,0,0,2,1,0,1,0,1,5,13,0,3,0,1,0,1,0,0,471160,2
3953666,4014630,5661,0,0,0,0,3,1,0,1,0,0,4,15,0,5,1,1,0,1,0,0,601800,2
3953726,4014728,750,0,0,0,0,3,1,0,0,0,0,4,17,0,5,2,0,0,1,0,0,599750,2
3953345,4014703,3300,0,0,0,0,3,0,0,0,0,1,1,16,0,6,1,0,0,0,0,0,534732,7
3953355,4014702,1554,0,0,0,0,3,0,0,0,0,1,1,16,0,6,0,0,0,0,0,0,510468,7
3953364,4014702,3960,0,0,0,0,3,0,0,1,0,1,1,17,0,6,0,0,0,0,0,0,534820,7
3953405,4014702,3105,0,0,0,0,3,0,0,1,0,1,3,18,0,6,0,0,0,0,0,0,547065,2
3953642,4014688,408,0,0,0,0,3,1,0,1,0,1,4,16,0,5,1,1,0,1,0,0,621333,2
3953587,4014835,72,0,0,0,0,3,1,0,0,0,1,4,12,0,3,1,0,0,1,0,0,444708,2
3953688,4014883,1911,0,0,0,0,3,1,0,0,0,0,4,15,0,3,1,0,0,1,0,0,496626,2
3953646,4014875,2278,0,0,0,0,3,1,0,0,0,0,4,13,0,3,1,0,0,1,0,0,432990,2
3953662,4014870,2442,0,0,0,0,3,1,0,0,0,0,4,15,0,3,1,0,0,1,0,0,471269,2
3953667,4014847,1302,0,0,0,0,3,1,0,0,0,0,4,16,0,3,1,0,0,1,0,0,535038,2
3953636,4014884,288,0,0,0,0,2,1,0,0,0,0,4,12,0,3,1,0,0,1,0,0,407808,2
3953611,4014880,2752,0,0,0,0,2,1,0,0,0,1,4,11,0,3,1,0,0,1,0,0,407840,2
3953621,4014891,1333,0,0,0,0,2,1,0,0,0,0,4,11,0,3,1,0,0,1,0,0,395126,2
3953586,4014884,1680,0,0,0,0,1,1,0,0,0,1,4,11,0,3,1,0,0,1,0,0,382410,2
3953592,4014843,175,0,0,0,0,3,1,0,0,0,1,4,12,0,3,1,0,0,1,0,0,446250,2
3953536,4014856,2312,0,0,0,0,1,1,0,0,0,1,5,11,0,4,1,0,0,1,0,0,433568,2
3953481,4014871,4366,0,0,0,0,1,0,0,0,0,1,4,14,0,4,1,0,0,0,0,0,472083,2
3953462,4014904,2080,0,0,0,0,1,0,0,0,0,1,2,13,0,4,1,0,0,0,0,0,409824,8
3953481,4014903,1696,0,0,0,0,1,0,0,0,0,1,2,12,0,4,1,0,0,0,0,0,409856,8
3953498,4014902,1690,0,0,0,0,1,0,0,0,0,1,2,9,0,4,1,0,0,0,0,0,333034,8
3953512,4014903,575,0,0,0,0,1,0,0,0,0,1,2,9,0,3,1,0,0,0,0,0,320250,8
3953583,4014892,2880,0,0,0,0,1,1,0,0,0,1,4,11,0,3,1,0,0,1,0,0,392130,2
3952068,4013666,4644,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,301129,1
3951961,4013694,2682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,131940,3
3952145,4013713,4500,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,330345,1
3952131,4013712,5290,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,337732,1
3952148,4013743,5715,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,330570,1
3952159,4013731,5805,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,330615,1
3952149,4013723,4635,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,330705,1
3952241,4013740,6251,0,0,0,0,0,0,1,0,0,0,0,2,0,5,2,0,0,0,0,0,345544,1
3952116,4013782,5168,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,289902,1
3952096,4013773,4560,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,289940,1
3952110,4013767,5092,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,289978,1
3952095,4013748,4524,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,297648,1
3952186,4013772,6435,0,0,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,0,0,0,343935,1
3952243,4013781,2530,0,0,0,0,0,0,1,0,0,0,0,2,0,5,2,0,0,0,0,0,351716,1
3952217,4013774,5311,0,0,0,0,0,0,1,0,0,0,0,2,0,5,2,0,0,0,0,0,359503,1
3952236,4013792,2420,0,0,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,0,0,0,336908,1
3951946,4013811,2466,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,142326,1
3952059,4013836,1809,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,213840,1
3952063,4013858,52,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,205972,1
3952190,4013849,1591,0,0,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,0,0,0,293669,1
3952296,4013861,782,0,0,0,0,0,0,1,0,0,0,0,2,0,5,1,0,0,0,0,0,270198,1
3951840,4013881,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32724,3
3951897,4013910,744,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,98412,3
3951915,4013907,24,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,98424,3
3951908,4013909,144,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,98436,3
3951904,4013909,12,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,98448,3
3952148,4013863,3094,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,279752,1
3952139,4013871,1598,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,279786,1
3952126,4013902,1144,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,214006,1
3952138,4013893,1050,0,0,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,247620,1
3951871,4013952,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41925,3
3951879,4013956,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50316,3
3951882,4013934,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50418,3
3952028,4013982,658,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,119322,1
3951991,4013928,1300,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,110812,1
3952006,4013947,294,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,119378,1
3952087,4013976,336,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,136448,1
3952010,4013943,600,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,127935,1
3952031,4013930,225,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,127950,1
3952030,4013988,154,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,0,119434,1
3952229,4013990,2530,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,187902,1
3952203,4013977,2162,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,196512,1
3952291,4013964,2700,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,213775,1
3952246,4013981,756,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,179739,1
3952201,4013982,594,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,188342,1
3951919,4014034,295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43730,3
